time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.101000007304,-0.0025027823377,12.1539100771,6.27931827438,0.0444958320778,0.0,-0.286274092535,-0.0101959466775,3.27994634202,0.0151745609697,0.0715882533142,0.0,462.4256129364307,465.0224386412815,463.95302220262226,466.27197645532937
1.3800000000000008,-0.11915139239,-0.00319387397232,12.3545440265,6.28039790762,0.0486515357944,0.0,-0.31920421952,-0.0127329104256,3.40745401634,0.0231077398718,0.0641502299297,0.0,456.68275506484343,456.0925577194965,455.0698631461282,455.7043882847845
1.4400000000000008,-0.139307116077,-0.00400929215794,12.5616250587,6.28160445977,0.0524805047211,0.0,-0.353025248055,-0.0143163631853,3.49495750754,0.013313239558,0.0631397991654,0.0,444.44880452769036,444.36895118908916,444.60737593954656,443.804129787851
1.5000000000000009,-0.161652761855,-0.00489961216532,12.7755128477,6.2823723279,0.0560569946473,0.0,-0.392205466322,-0.0152758904512,3.63417313992,0.0117464911492,0.0513996998439,0.0,461.6949366830653,460.7700350370953,460.60596989253094,460.48191726035265
1.560000000000001,-0.186403655485,-0.00582877801687,12.9973757969,0.00112747137646,0.0590562675205,0.0,-0.433124640343,-0.0155382073902,3.76082221515,0.0566914875076,0.0470042710647,0.0,458.8240327766149,458.4764061573863,455.59136779229834,459.17134242067107
1.620000000000001,-0.213486981419,-0.00672886890752,13.2237012757,0.00414062717518,0.0622342584639,0.0,-0.469923316757,-0.0141703359246,3.78325975923,0.0323378975807,0.0628062061404,0.0,425.3059183920129,426.659198470338,426.98406235954644,424.90280220832665
1.680000000000001,-0.243234388886,-0.00746808713322,13.4576334102,0.0063808939405,0.0658106683662,0.0,-0.522055308368,-0.0102188729133,4.01365348927,0.0458206271145,0.0522893960131,0.0,489.0979072965054,488.31610787358625,490.2985970402878,491.2998168236055
1.740000000000001,-0.276317864381,-0.0078992913458,13.7072270792,0.00897280842739,0.0687698832992,0.0,-0.581056897549,-0.00381374571453,4.30503731692,0.0373594566247,0.0426020796767,0.0,508.9966276489211,508.30400495490477,508.5731790417318,507.9675246219194
1.8000000000000012,-0.312624142246,-0.00793346344525,13.9686184699,0.011156934517,0.0717565996783,0.0,-0.629414080221,0.00289710925489,4.40758011664,0.0344156226899,0.0612344054136,0.0,454.43691719823363,455.929571605988,456.42084713017016,456.1863814055012
1.8600000000000012,-0.351806307361,-0.00753443141651,14.234887971,0.0137298459579,0.0755921502615,0.0,-0.677004356104,0.010627168357,4.46778829057,0.0559470104066,0.068826038503,0.0,441.96551001616297,442.5938252342311,443.7371139816905,445.50228037384915
1.9200000000000013,-0.393877471512,-0.00662524261682,14.5041780854,0.0176755421138,0.0807945360529,0.0,-0.725804522798,0.020020691838,4.50832803042,0.0804000529599,0.109000294775,0.0,435.9021469231444,439.2526265070011,437.0049869555125,439.0418921382189
1.9800000000000013,-0.438743350174,-0.00512781695744,14.7729797909,0.0222215948745,0.0868175475693,0.0,-0.77024876888,0.0302672985127,4.45187841113,0.0643664359735,0.071367386368,0.0,407.6659370378575,404.2978873796611,406.83122762256596,405.3979053731493
2.0400000000000014,-0.486857562084,-0.00281778038727,15.043979145,0.026037482256,0.0905865787005,0.0,-0.833956061767,0.0471283764578,4.58084571919,0.062016204122,0.0342410048989,0.0,466.7838105854992,463.8795973074604,465.7264896542943,465.5453552848758
2.1000000000000014,-0.538700806841,0.000536536650645,15.3208826938,0.029541748641,0.0923812808555,0.0,-0.894321194905,0.0650260746105,4.6489426962,0.0499763150638,0.0194256145075,0.0,448.9159114527712,447.7122458331054,448.075038474198,447.0973756866294
2.1600000000000015,-0.594398045369,0.00509526656048,15.6040003285,0.0323291419091,0.0935406946482,0.0,-0.96233193968,0.0872258617489,4.78768621991,0.0382793106311,0.0191186909561,0.0,470.86826854549525,470.8444556055733,470.11176181992977,469.2055779576068
2.2200000000000015,-0.653994102402,0.0109711691543,15.8932148843,0.034536415162,0.0948069115131,0.0,-1.02430216534,0.108845478423,4.85247557669,0.0336252624081,0.0248037747398,0.0,448.3137764297249,448.775517848547,449.46911747644657,449.09233280579247
2.2800000000000016,-0.71732752322,0.0181831843995,16.1862192811,0.0362953648316,0.0961374057942,0.0,-1.08693124534,0.131727960644,4.91402056464,0.0188888651517,0.0163176140766,0.0,448.4857423944115,447.7958753167039,449.614720698084,448.4193019087161
2.3400000000000016,-0.784510242082,0.0268240530451,16.4835783806,0.0378085346041,0.0975907353474,0.0,-1.15259135285,0.156420157106,4.99753233768,0.0355626164815,0.0366012222034,0.0,455.2993104370841,456.91951988724566,455.3669992837818,456.6991223305834
2.4000000000000017,-0.855975351537,0.0370993641378,16.7890636672,0.0398030278653,0.0997049381543,0.0,-1.22975269387,0.186293120538,5.18439558182,0.0281414444,0.0323582776534,0.0,488.08401598904237,487.76762906583866,487.89110590750056,487.3369707012063
2.4600000000000017,-0.931479039374,0.0489546115858,17.099354126,0.0411469236212,0.102523485767,0.0,-1.28726493508,0.209013611018,5.15867074072,0.00729010199551,0.0664937630742,0.0,422.2141279455213,425.1507697046631,425.13738458251595,423.34676557919516
2.520000000000002,-1.01037121789,0.0621449156029,17.4069571491,0.041794610524,0.106701957144,0.0,-1.34283039011,0.230714626711,5.09497116796,0.0170158593582,0.0752883903674,0.0,410.25702903615473,411.0414029651339,411.0242910112015,411.8853796081342
2.580000000000002,-1.09305819578,0.0768002899841,17.7143393044,0.0428140319551,0.11211847659,0.0,-1.41386450871,0.257879627437,5.15073071376,0.0169393069488,0.110121933178,0.0,449.1836853950685,452.0063343810245,448.9294548723838,448.92315772640103
2.640000000000002,-1.18026621541,0.093159857686,18.0263319864,0.0440145296042,0.118368305698,0.0,-1.49367874373,0.287526368111,5.24842087128,0.0255307104817,0.088286202147,0.0,464.5876708121979,462.88094298713173,462.9723407303637,463.6478751423066
2.700000000000002,-1.27254022089,0.111380091049,18.3454262071,0.0458835658167,0.123602704607,0.0,-1.58261587871,0.31996378815,5.38724239671,0.0405170696729,0.0850623926196,0.0,476.75069574517585,476.51001194384753,476.97609423572254,478.11965366734853
2.760000000000002,-1.36936528029,0.131256142276,18.665636224,0.0480864287596,0.128614302137,0.0,-1.6453211655,0.342756247415,5.28677930456,0.0277534175971,0.0802654325233,0.0,401.84929146860503,401.42063025547714,402.6292264776121,401.47332304773846
2.820000000000002,-1.47028702661,0.152626058517,18.9817856167,0.0505275051941,0.133612634904,0.0,-1.71917147665,0.369750129123,5.2515591135,0.0586083332308,0.0887781928652,0.0,423.7777645803453,424.51499218956366,421.3624182503367,424.0227902227396
2.880000000000002,-1.57620698199,0.175841054205,19.2993389948,0.0539864724652,0.138704601139,0.0,-1.81196859001,0.404400263692,5.33298332009,0.0556600828912,0.0756006163113,0.0,461.9653298384797,460.93048127595034,460.1881583884796,459.9568579627255
2.940000000000002,-1.68710714677,0.200934099893,19.6168386004,0.0571856381344,0.143687854391,0.0,-1.88513097322,0.432293287677,5.25057516564,0.0481728884887,0.0948616263283,0.0,407.8435449132463,409.56671191227645,408.754627442309,408.08884461009876
3.000000000000002,-1.80319980169,0.228033000037,19.9343048915,0.0609170099689,0.149480571212,0.0,-1.98514655906,0.471305750531,5.33103372235,0.081150597073,0.0997139116239,0.0,460.51076855430057,460.902073818632,460.4278416595038,463.0323271381021
3.0600000000000023,-1.9252123681,0.257469869516,20.2552358372,0.0660741350581,0.155064305266,0.0,-2.08246212517,0.510363696467,5.36625900074,0.0941426641654,0.0744536589929,0.0,448.64423563079026,446.59520633781045,448.59557427182284,449.6554330616495
3.1200000000000023,-2.05323179701,0.289375250595,20.5786550898,0.0722025245084,0.159297236485,0.0,-2.18524225309,0.553677914402,5.41391937559,0.114626564332,0.0613026390646,0.0,453.7251341381565,452.671557344516,452.2536046170247,453.9093899928725
3.1800000000000024,-2.18721254387,0.323866754979,20.9031126593,0.0789048109122,0.163053031609,0.0,-2.28112991056,0.596609606433,5.4011719034,0.105112613352,0.0650653297966,0.0,434.67878475655004,434.9969712025602,435.067427817128,434.2813003414524
3.2400000000000024,-2.32787903477,0.361462550189,21.2319636954,0.0849888134165,0.167052368709,0.0,-2.40807726259,0.6571869655,5.55945513822,0.0926969442261,0.069658848801,0.0,487.5357984886388,487.88181362535687,488.6922241420032,487.7735733566797
3.3000000000000025,-2.47564192824,0.402509992378,21.5666326366,0.0905367345169,0.170643946739,0.0,-2.51772092008,0.711538212813,5.59572178138,0.0919984402376,0.0182504271236,0.0,454.74889675696693,450.6132592618905,453.6192936902542,453.5702060066665
3.3600000000000025,-2.62946871554,0.446613508335,21.9001041162,0.0963729216121,0.17181768275,0.0,-2.61002966904,0.759031957101,5.52019095496,0.106138918992,0.0220645079523,0.0,417.97017704524274,418.30251179691163,415.92224387539466,417.16780215937024
3.4200000000000026,-2.78849327575,0.493449636277,22.2269014068,0.103046319139,0.173006372347,0.0,-2.69104256614,0.802656854907,5.37360147548,0.119823303242,0.0148751646259,0.0,392.3161631598534,391.64791704383265,390.9300528193275,392.21605872571206
3.4800000000000026,-2.95345071268,0.543614279646,22.5508263571,0.109990457138,0.173848491787,0.0,-2.80762006133,0.870120730087,5.4234028918,0.105969494714,0.0123004491168,0.0,457.02849100973935,456.82307484691387,457.29648106488867,456.20288048747597
3.5400000000000027,-3.12522208138,0.597823671856,22.8765290001,0.117027573847,0.174428653286,0.0,-2.91819057745,0.937430167871,5.43306301827,0.133557296548,0.00380579239748,0.0,445.7736575673395,445.078712282491,443.6927995222152,445.9642922370137
3.6000000000000028,-3.30307623832,0.655815303298,23.1995484304,0.124842662062,0.174580844527,0.0,-3.01043961684,0.996237308154,5.33452332094,0.122657550534,-0.000131376773574,0.0,409.5116206682551,409.16112150065135,410.06541855712413,409.1128720835741
3.660000000000003,-3.48736712051,0.718079071795,23.5216071354,0.133191358417,0.174487972636,0.0,-3.1325836313,1.0799249336,5.40015835839,0.160290128588,-0.00454329280188,0.0,462.71713012844094,462.369647242952,461.8114907275681,464.78705226546776
3.720000000000003,-3.67895094567,0.785495465214,23.8472929063,0.143337697264,0.174061510104,0.0,-3.25352233076,1.16816699881,5.45543636091,0.182576768826,-0.012805596385,0.0,460.8378309989965,460.1842609872013,460.6014914577824,462.38677284266157
3.780000000000003,-3.87706721569,0.857801187027,24.1721354607,0.154452946097,0.1735453361,0.0,-3.35045083905,1.24288461645,5.37277737041,0.190126108365,-0.00130048681673,0.0,417.7531798193962,418.75552517947665,415.5837795113865,416.28089928232157
3.840000000000003,-4.08219155811,0.935806653463,24.4986295796,0.166119156765,0.173038723423,0.0,-3.48694125262,1.35838462172,5.50922907498,0.20189190768,-0.0292304739785,0.0,487.30485726812645,485.21226776851785,486.8911079680034,487.8038093415249
3.900000000000003,-4.29502089831,1.02052881142,24.8305106091,0.17809662266,0.170986353756,0.0,-3.6072327223,1.46673906734,5.55286169342,0.194661992969,-0.0466975012581,0.0,461.4190275674412,460.03723911580846,461.10248117720994,460.5682794753312
3.960000000000003,-4.51515999626,1.11209167571,25.1656005518,0.189820644518,0.169102042241,0.0,-3.73054583654,1.58638157453,5.61606526579,0.196835360903,-0.0112793299358,0.0,465.69549138667196,468.4577300408437,469.11204066053665,469.31586847459613
4.020000000000002,-4.74248769621,1.21083340454,25.5032679576,0.201315385875,0.168474641657,0.0,-3.84703863906,1.70598430637,5.63893001817,0.178188846843,-0.00886013505395,0.0,457.2520729104787,457.44492660215786,457.6238281853604,456.1711930995609
4.080000000000001,-4.9767258522,1.31684611435,25.8417317937,0.211884782954,0.168161549427,0.0,-3.96093599323,1.82863182392,5.64270981036,0.171753358886,0.00121934223759,0.0,452.7391029635546,453.5496307135476,451.64141621085156,451.1512982606503
4.14,-5.21804021438,1.43067738729,26.1816546952,0.222026612107,0.168125349089,0.0,-4.08290808743,1.96656475628,5.68728388921,0.162946697076,-0.00452391466073,0.0,467.03023211915473,466.5819786861603,466.1006901700574,465.43765346920725
4.199999999999998,-5.46681533318,1.55312622337,26.5248878339,0.23157354509,0.167897947483,0.0,-4.2095834786,2.11582054704,5.75290819539,0.15008628804,-0.00236113691996,0.0,474.4889312442023,474.6550500430991,474.7599903514588,473.7941884835238
4.259999999999997,-5.72265864098,1.68395288552,26.8688259465,0.240315584711,0.167460840894,0.0,-4.31862819551,2.24574140211,5.71143231859,0.135059790924,-0.0196137494496,0.0,442.81557006561485,441.39379005054855,442.77158763674214,441.55315284684735
4.319999999999996,-5.98528011095,1.82301771034,27.2114897906,0.248058223212,0.166054155401,0.0,-4.43540389418,2.39033758731,5.71021826985,0.112956348874,-0.0324867194403,0.0,456.01623033142533,454.9864552123941,457.0353477790329,455.2843050629378
4.379999999999995,-6.25349404887,1.96879201312,27.5458333021,0.255013633229,0.164604652503,0.0,-4.50536438513,2.4694159843,5.43577790565,0.121275766121,-0.0112589034095,0.0,356.8784449959065,359.0390841171562,358.06971296529457,358.93083816538035
4.439999999999993,-6.52661978096,2.12042846561,27.867737792,0.262084059515,0.164007095668,0.0,-4.59901891033,2.58568281835,5.29470472675,0.109898337607,-0.00747909246148,0.0,406.92715036474044,407.2655736441778,406.61583824098284,405.608857231922
4.499999999999992,-6.80627876384,2.28052377504,28.1863464489,0.268489657994,0.163239909658,0.0,-4.72296420213,2.75122674602,5.32489693591,0.0996063948265,-0.0263768333607,0.0,464.5382613603315,463.0537924763769,464.38793585052093,463.58917628062994
4.559999999999991,-7.09352827369,2.45088117159,28.5075454763,0.273948403194,0.161100483126,0.0,-4.8519161007,2.92766662563,5.38093528009,0.0618822180255,-0.0702511838114,0.0,475.11852725414354,471.7410815959474,474.88363848130155,471.98631656174416
4.6199999999999894,-7.38880875772,2.63242752971,28.833922695,0.277188214142,0.156455943051,0.0,-4.990344449,3.12391812143,5.4973040244,0.0294898699142,-0.0982426591669,0.0,494.4981394760305,492.42696455122353,494.4338136031048,492.04251965747056
4.679999999999988,-7.69129921856,2.82399329191,29.1609477602,0.279262475416,0.150462864066,0.0,-5.09250814185,3.26176856815,5.40388973815,0.0431715098907,-0.103386374704,0.0,428.1747095366241,427.7277248274248,427.46642465885117,428.63158566752423
4.739999999999987,-7.99973726922,3.02359447356,29.4814927121,0.281649087246,0.144687111273,0.0,-5.18865214003,3.39183796779,5.28145890647,0.0319379014515,-0.0848788621318,0.0,415.4724166182897,417.0835821532765,418.26970709005116,417.290856531754
4.799999999999986,-8.31487644525,3.23287003911,29.8011001237,0.284123921861,0.139346115372,0.0,-5.31556756975,3.58392864909,5.37137123354,0.0553098988753,-0.0989310785706,0.0,486.61094530854564,485.5516913316786,484.00059428832617,485.75750505298004
4.859999999999984,-8.63705832088,3.45268892487,30.1226180388,0.288149778713,0.133421998993,0.0,-5.4235556982,3.74356549421,5.34580139452,0.0838676572327,-0.0983468121078,0.0,450.5449909833397,450.5840104881899,449.49150081300513,451.80356223846053
4.919999999999983,-8.96587257414,3.68258145763,30.4440753261,0.294156711968,0.127601330536,0.0,-5.53656861601,3.91982273627,5.36897582967,0.121063239936,-0.0944672108673,0.0,465.50624627990504,465.80222691041905,466.08876937215217,468.994932387071
4.979999999999982,-9.30084541614,3.92185772,30.7626650116,0.301544814167,0.122192699419,0.0,-5.62910341685,4.05659847768,5.2510098302,0.126982664072,-0.0826637731395,0.0,420.86425242711726,421.87756750795114,419.570789191121,420.0992233835401
5.0399999999999805,-9.64169194295,4.17027675458,31.0768792391,0.309202171701,0.117448745028,0.0,-5.73226006474,4.22452152145,5.22251450303,0.128871505055,-0.0727013227047,0.0,449.91966728166756,450.7207852513081,450.404093944949,450.5714901119651
